step,Gt_log,Gt_log_EMA,Sm_log_avg,Sm_log_std,Sm_log_cls_avg,Sm_log_cls_avg_generic,Sm_raw_cls_avg,TaskHead_Sm_log_task,TaskHead_Sm_raw_task,lambda_max_est,lambda_max_EMA,gamma_t,noise_std,module_loss_avg,module_policy_loss_avg,module_pred_loss_avg,meta_loss,module_entropy_avg,module_grad_norm_avg,meta_grad_norm,cls_norm,cls_density,TaskCorrect,TaskAccuracy_Recent,OOD_Accuracy,OOD_Loss
4000,0.32764112995937467,0.36945606513972734,0.32764112995937467,0.5242477690498025,0.32764112995937467,0.024966757744550705,0.6291268072091043,7.075266361236572,1181.3583984375,NaN,-0.01,0.020001694560050964,0.04608,119.6826502084732,117.89510726928711,1.7875416581518948,0.05111966282129288,-3400.0594482421875,2.890841503218489,0.0001583264470018612,99.98478698730469,0.0498046875,0,0.015,NaN,NaN
4200,0.40249220468103886,0.3663009823329746,0.40249220468103886,0.4810003016697353,0.40249220468103886,0.12479013204574585,0.7097955606877804,8.220574378967285,3715.637451171875,NaN,-0.01,0.02000170201063156,0.045884,462.928724527359,460.7799987792969,2.1487361881881952,0.05068311095237732,-3400.0594482421875,3.57362427912679,2.6152863470605038e-05,99.98014831542969,0.0498046875,0,0.005,NaN,NaN
4400,0.3269328665919602,0.3667361330979202,0.3269328665919602,0.5246880615254791,0.3269328665919602,0.024004286155104637,0.6284337867982686,8.809427261352539,6696.08447265625,NaN,-0.01,0.020001709461212158,0.045688000000000006,118.68227243423462,116.4619140625,2.2203600299544632,0.05074332654476166,-3400.0594482421875,1.6052300328814004,0.00020939585928483675,99.98860931396484,0.0498046875,0,0.005,NaN,NaN
4600,0.344242743216455,0.36750928474459355,0.344242743216455,0.5146763491235671,0.344242743216455,0.0470954105257988,0.6463510319590569,6.6538310050964355,774.7504272460938,NaN,-0.01,0.020001716911792755,0.045492000000000005,194.7758082151413,193.07702255249023,1.6987793063744903,0.05085029453039169,-3400.0594482421875,3.703945647791194,0.00031462264177245416,99.98622131347656,0.0498046875,0,0.0,NaN,NaN
4800,0.3912744726985693,0.3805602150590678,0.3912744726985693,0.48755130707907646,0.3912744726985693,0.10979004204273224,0.6972564533352852,5.994659423828125,400.2799072265625,NaN,-0.01,0.020001724362373352,0.045296,404.53356170654297,402.9525604248047,1.581007381901145,0.05265608802437782,-3400.0594482421875,6.106106147256087,0.0,99.9892578125,0.0498046875,0,0.005,NaN,NaN
5000,0.3410955583676696,0.3652216538022621,0.3410955583676696,0.516463256944204,0.3410955583676696,0.042915575206279755,0.6430286103859544,9.541241645812988,13921.2255859375,NaN,-0.01,0.020001746714115143,0.0451,182.9023277759552,180.4848289489746,2.417497090063989,0.05053376778960228,-3400.0594482421875,1.542055127743615,6.50676535091134e-05,99.98275756835938,0.0498046875,0,0.025,NaN,NaN
5200,0.3334239376708865,0.3619031053075274,0.3334239376708865,0.5209549322888412,0.3334239376708865,0.03265050798654556,0.6351266205310822,6.404199123382568,603.3775024414062,NaN,-0.01,0.020001761615276337,0.044904,147.01717603206635,145.39163970947266,1.6255376590415835,0.05007460340857506,-3400.0594482421875,4.291225446149786,0.0003865930426001897,99.99041748046875,0.0498046875,0,0.005,NaN,NaN
5400,0.3401560727506876,0.37216882890616143,0.3401560727506876,0.5170642608439235,0.3401560727506876,0.04162906855344772,0.6421093661338091,4.034879684448242,55.536109924316406,NaN,-0.01,0.02000177651643753,0.044708000000000005,177.10536527633667,176.06542205810547,1.0399417225271463,0.0514950156211853,-3400.0594482421875,13.390210190158532,0.00039729169142500213,99.98991394042969,0.0498046875,0,0.0,NaN,NaN
5600,0.32649239990860224,0.36677658623157233,0.32649239990860224,0.5249467193657478,0.32649239990860224,0.02341516874730587,0.6279866956174374,9.13394546508789,9263.4990234375,NaN,-0.01,0.020001806318759918,0.044512,116.13218784332275,113.83113861083984,2.3010477432981133,0.05074891820549965,-3400.0594482421875,1.4200823013895914,0.0004172274044269024,99.98899841308594,0.0498046875,0,0.015,NaN,NaN
5800,0.3648497052490711,0.3656734059303098,0.3648497052490711,0.5027787012288705,0.3648497052490711,0.07457154989242554,0.6682508941739798,6.4892497062683105,657.029541015625,NaN,-0.01,0.020001843571662903,0.044316,293.3201731443405,291.64192962646484,1.678241092711687,0.05059627816081047,-3400.0594482421875,4.6253598739366355,0.0006881720904761139,99.9861831665039,0.0498046875,0,0.005,NaN,NaN
6000,0.3372421385720372,0.36433607047365757,0.3372421385720372,0.5187013515859671,0.3372421385720372,0.03777020797133446,0.6390302330255508,6.35029935836792,571.6641845703125,NaN,-0.01,0.020001888275146484,0.044120000000000006,163.929558634758,162.31365585327148,1.6159024955704808,0.05041123554110527,-3400.0594482421875,4.07985080947953,0.00020669327587969613,99.98433685302734,0.0498046875,0,0.0,NaN,NaN
6200,0.33912214264273643,0.3700315135462746,0.33912214264273643,0.5176079559442608,0.33912214264273643,0.04028141126036644,0.6409768387675285,3.4353175163269043,30.0412654876709,NaN,-0.01,0.02000194787979126,0.043924000000000005,169.88589465618134,168.99685287475586,0.8890404365956783,0.0511992871761322,-3400.0594482421875,16.342815996882187,0.0009168577027935013,99.98338317871094,0.0498046875,0,0.015,NaN,NaN
6400,0.34536114800721407,0.37456257392371256,0.34536114800721407,0.5140367484489526,0.34536114800721407,0.04858268424868584,0.647530959919095,6.473062038421631,646.4631958007812,NaN,-0.01,0.02000204473733902,0.043728,202.3742240667343,200.7195281982422,1.6547025190666318,0.051826220005750656,-3400.0594482421875,4.286330432844833,0.0011506592924504376,99.987060546875,0.0498046875,0,0.005,NaN,NaN
6600,0.3315049931406975,0.3682037217411767,0.3315049931406975,0.5220343410403331,0.3315049931406975,0.030108442530035973,0.633116815239191,7.1240973472595215,1240.5267333984375,NaN,-0.01,0.020002245903015137,0.043532,137.20471131801605,135.40110778808594,1.803605668246746,0.050946369767189026,-3400.0594482421875,3.1334498289034967,0.0026924469003397826,99.98693084716797,0.0498046875,0,0.005,NaN,NaN
6800,0.44381722807884216,0.37969426925015676,0.44381722807884216,0.45720339103808894,0.44381722807884216,0.17985105514526367,0.7579896524548531,6.771243095397949,871.3955078125,NaN,-0.01,0.020002976059913635,0.043336,646.6898200511932,644.8621215820312,1.827699065208435,0.05253584682941437,-3400.0594482421875,5.321210979705377,0.013018954285499615,99.98841094970703,0.0498046875,0,0.005,NaN,NaN
7000,0.33177691837772727,0.36748944942748507,0.33177691837772727,0.5218946142508089,0.33177691837772727,0.03046099655330181,0.6334150694310665,8.393998146057129,4419.4560546875,NaN,-0.01,0.04899641498923302,0.043140000000000005,140.12710976600647,138.00576782226562,2.121345282997936,0.050847552716732025,-3400.0594482421875,1.9467737681022492,0.00012109181626011153,99.9890365600586,0.0498046875,0,0.01,NaN,NaN
7200,0.344842292368412,0.36639619504336157,0.344842292368412,0.5143586956110988,0.344842292368412,0.0478779599070549,0.6470096297562122,9.199212074279785,9888.337890625,NaN,-0.01,0.0490344762802124,0.042944,198.06670212745667,195.73099899291992,2.3357114866375923,0.05069628357887268,-3400.0594482421875,1.5296156744975309,6.957322959027718e-05,99.98979187011719,0.0498046875,0,0.005,NaN,NaN
7400,0.33238887786865234,0.3688498417723755,0.33238887786865234,0.5215034226408417,0.33238887786865234,0.03129887580871582,0.6340067433193326,5.12418270111084,167.03677368164062,NaN,-0.01,0.049049071967601776,0.042748,140.9111955165863,139.60667419433594,1.3045198321342468,0.05103578418493271,-3400.0594482421875,7.6838105521495965,0.00013639715854565186,99.98440551757812,0.0498046875,0,0.01,NaN,NaN
7600,0.43336230143904686,0.37269817755195467,0.43336230143904686,0.4632345662167531,0.43336230143904686,0.16592101752758026,0.7455514594912529,5.640883922576904,280.7116394042969,NaN,-0.01,0.049052946269512177,0.042552000000000006,599.1731756925583,597.6385192871094,1.5346617363393307,0.05156825855374336,-3400.0594482421875,8.276085831264298,8.505008724666709e-05,99.986328125,0.0498046875,0,0.01,NaN,NaN
7800,0.4578026458621025,0.3722484980513179,0.4578026458621025,0.4491517742972148,0.4578026458621025,0.19849412143230438,0.7749033421278,7.990034103393555,2950.3974609375,NaN,-0.01,0.04909496009349823,0.042356000000000005,709.3111529350281,707.1647644042969,2.146379105746746,0.05150603875517845,-3400.0594482421875,4.1548767695830575,0.00011099911681023764,99.98928833007812,0.0498046875,0,0.0,NaN,NaN
8000,0.35475456435233355,0.3724439412515926,0.35475456435233355,0.50860351133732,0.35475456435233355,0.06111343204975128,0.6574434097856283,6.517308712005615,675.754638671875,NaN,-0.01,0.04911312460899353,0.04216,245.50121438503265,243.8260498046875,1.6751622529700398,0.05153308063745499,-3400.0594482421875,4.734050236024371,0.0001730412868683158,99.98574829101562,0.0498046875,0,0.005,NaN,NaN
8200,0.3569875434041023,0.3631779703492415,0.3569875434041023,0.5073677284600057,0.3569875434041023,0.06405879557132721,0.6598764434456825,7.6699419021606445,2141.95654296875,NaN,-0.01,0.04924245923757553,0.041964,252.9591190814972,250.99359130859375,1.9655295684933662,0.05025099962949753,-3400.0594482421875,2.7752315202413147,0.00016677871690706726,99.99250030517578,0.0498046875,0,0.005,NaN,NaN
8400,0.449706319719553,0.367189290877814,0.449706319719553,0.45381328268987653,0.449706319719553,0.18770110607147217,0.765073861926794,8.26530647277832,3885.66455078125,NaN,-0.01,0.04927200451493263,0.041768,676.0195889472961,673.8124847412109,2.2071024514734745,0.05080602318048477,-3400.0594482421875,4.189049075535632,5.577470397512911e-05,99.98884582519531,0.0498046875,0,0.01,NaN,NaN
8600,0.45978258922696114,0.366138437792504,0.45978258922696114,0.44800674217180797,0.45978258922696114,0.20112785696983337,0.7773246318101883,4.8656511306762695,128.75537109375,NaN,-0.01,0.04934519901871681,0.041572000000000005,715.3419163227081,713.9746551513672,1.367258656769991,0.050660621374845505,-3400.0594482421875,9.479324043588662,1.7582593563271825e-05,99.99060821533203,0.0498046875,0,0.005,NaN,NaN
8800,0.3992258030921221,0.36861483864325134,0.3992258030921221,0.48297043677402657,0.3992258030921221,0.1203838586807251,0.7061893902719021,8.96500301361084,7823.40185546875,NaN,-0.01,0.04938029125332832,0.041376,444.2938783168793,441.96234130859375,2.331538649275899,0.05100326985120773,-3400.0594482421875,2.448877100220405,2.2915977853095083e-05,99.9909439086914,0.0498046875,0,0.005,NaN,NaN
9000,0.38320826925337315,0.3694033369484821,0.38320826925337315,0.49221735013313467,0.38320826925337315,0.09903036803007126,0.6883112005889416,9.600997924804688,14778.5224609375,NaN,-0.01,0.04942813143134117,0.04118,372.2750129699707,369.8004913330078,2.4745222572237253,0.05111235752701759,-3400.0594482421875,1.8007568917001207,0.0003477686619690528,99.9902572631836,0.0498046875,0,0.005,NaN,NaN
9200,0.3764312546700239,0.36706641924771327,0.3764312546700239,0.4961044531954563,0.3764312546700239,0.0900058001279831,0.6808391511440277,8.078044891357422,3221.925537109375,NaN,-0.01,0.049559079110622406,0.04098400000000001,343.144061088562,341.05704498291016,2.0870155673474073,0.05078902095556259,-3400.0594482421875,2.5394584363185913,0.00016603984063395287,99.98783874511719,0.0498046875,0,0.005,NaN,NaN
9400,0.3553721457719803,0.3738014146863794,0.3553721457719803,0.508281252881,0.3553721457719803,0.061917804181575775,0.6581348804756999,7.834878921508789,2526.22998046875,NaN,-0.01,0.04958629235625267,0.040788000000000005,246.358820438385,244.3536605834961,2.005158081650734,0.05172090604901314,-3400.0594482421875,2.687559587651281,0.00026933494319204756,99.98978424072266,0.0498046875,0,0.005,NaN,NaN
9600,0.42185603827238083,0.3729275689267835,0.42185603827238083,0.46986516607558565,0.42185603827238083,0.1505875587463379,0.7320590987801552,0.22527095675468445,0.2526620924472809,NaN,-0.01,0.04975821077823639,0.040592,544.6064123436809,544.4371643066406,0.16925840079784393,0.051600001752376556,-3400.0594482421875,40.143870495113504,5.3358975527342256e-05,99.98458862304688,0.0498046875,0,0.005,NaN,NaN
9800,0.3406194346025586,0.3651413782901832,0.3406194346025586,0.5168073296114253,0.3406194346025586,0.04224076867103577,0.6426036357879639,5.920177936553955,371.4779052734375,NaN,-0.01,0.04998796805739403,0.040396,178.56804955005646,177.05632400512695,1.5117250578477979,0.05052266642451286,-3400.0594482421875,5.545951600063447,0.00032301374395105834,99.9912109375,0.0498046875,0,0.005,NaN,NaN
10000,0.3435065671801567,0.37775354542200823,0.3435065671801567,0.5151412464508666,0.3435065671801567,0.04608991742134094,0.6456218529492617,7.3285064697265625,1522.10498046875,NaN,-0.01,0.05006186291575432,0.0402,192.09994506835938,190.2332534790039,1.8666940554976463,0.052267733961343765,-3400.0594482421875,3.1060832343387395,0.00041415033183698975,99.99128723144531,0.0498046875,0,0.005,NaN,NaN
10200,0.36287433840334415,0.3828318684411279,0.36287433840334415,0.5039645230745678,0.36287433840334415,0.07191115617752075,0.6661721877753735,6.945544242858887,1037.5120849609375,NaN,-0.01,0.050219953060150146,0.040004000000000005,279.41325068473816,277.62293243408203,1.7903194222599268,0.05297040194272995,-3400.0594482421875,3.7598609551064994,0.00011045732970831918,99.9917984008789,0.0498046875,0,0.01,NaN,NaN
10400,0.3566060420125723,0.37807549691290177,0.3566060420125723,0.5075382236463848,0.3566060420125723,0.06358116120100021,0.6594167202711105,9.55563735961914,14123.08984375,NaN,-0.01,0.05056903138756752,0.039808,252.3643503189087,249.92774963378906,2.436595207080245,0.05231228843331337,-3400.0594482421875,1.7422015364348087,2.0656610752199046e-05,99.9859390258789,0.0498046875,0,0.01,NaN,NaN
10600,0.3506154967471957,0.35614061846295697,0.3506154967471957,0.511028918995902,0.3506154967471957,0.05557353422045708,0.6530928481370211,8.752769470214844,6327.189453125,NaN,-0.01,0.05138910561800003,0.039612,226.04685020446777,223.81697845458984,2.229872520081699,0.04927726835012436,-3400.0594482421875,1.834544302651109,0.0003577553998531533,99.9902114868164,0.0498046875,0,0.005,NaN,NaN
10800,0.4014535490423441,0.37320017997888066,0.4014535490423441,0.4817124018075738,0.4014535490423441,0.12335618585348129,0.7087196577340364,8.95655345916748,7757.56787109375,NaN,-0.01,0.05159737542271614,0.03941600000000001,455.44455218315125,453.1128845214844,2.3316554967314005,0.051637716591358185,-3400.0594482421875,3.410680569039272,7.179231934617145e-05,99.99052429199219,0.0498046875,0,0.005,NaN,NaN
11000,0.34492721129208803,0.3682691587917195,0.34492721129208803,0.5143152909880561,0.34492721129208803,0.04798748716711998,0.6471049273386598,8.53075885772705,5067.291015625,NaN,-0.01,0.05227630212903023,0.039220000000000005,198.49555134773254,196.32687377929688,2.1686803298071027,0.05095541849732399,-3400.0594482421875,2.074490679679295,0.0005954608901993082,99.99057006835938,0.0498046875,0,0.0,NaN,NaN
11200,0.35161953419446945,0.375037355669029,0.35161953419446945,0.5104638080668149,0.35161953419446945,0.05690661072731018,0.6541676875203848,8.655709266662598,5741.84033203125,NaN,-0.01,0.05353140830993652,0.039024,229.14032196998596,226.9337158203125,2.206607274711132,0.05189191550016403,-3400.0594482421875,2.041743137084522,3.254172236546962e-05,99.99140930175781,0.0498046875,0,0.01,NaN,NaN
11400,0.3118875435902737,0.3750358380926408,0.3118875435902737,0.5333782583538654,0.3118875435902737,0.003941511269658804,0.6131805889308453,5.514621734619141,247.2959747314453,NaN,-0.01,0.055052049458026886,0.038828,48.75225830078125,47.37064743041992,1.3816115669324063,0.051891691982746124,-3400.0594482421875,5.7176402902146455,0.000580783009706253,99.98910522460938,0.0498046875,0,0.005,NaN,NaN
11600,0.49171207472682,0.36771588341164296,0.49171207472682,0.42957085566803055,0.49171207472682,0.24370220303535461,0.8172084912657738,6.772870063781738,872.8162841796875,NaN,-0.01,0.05799255520105362,0.038632,861.4585678577423,859.5825805664062,1.8759941570460796,0.050878819078207016,-3400.0594482421875,5.057110537124297,0.001193076681463004,99.99024200439453,0.0498046875,0,0.0,NaN,NaN
11800,0.3263959945179522,0.36975432293349597,0.3263959945179522,0.5249556344474868,0.3263959945179522,0.02331281453371048,0.6278397776186466,7.896142959594727,2685.899169921875,NaN,-0.01,0.06127074360847473,0.038436000000000005,115.2569375038147,113.26541900634766,1.9915203512646258,0.05116087943315506,-3400.0594482421875,2.406637921677248,0.0009578806678814674,99.98345947265625,0.0498046875,0,0.0,NaN,NaN
12000,0.3899686299264431,0.36309105471366415,0.3899686299264431,0.4882445361373889,0.3899686299264431,0.10808329284191132,0.6957397423684597,6.797806262969971,894.8798828125,NaN,-0.01,0.0646640732884407,0.03824,403.13438808918,401.3538818359375,1.7805140279233456,0.05023892596364021,-3400.0594482421875,4.418019120160315,0.0008669797165773129,99.98198699951172,0.0498046875,0,0.015,NaN,NaN
12200,0.3323897635564208,0.3687177662259312,0.3323897635564208,0.5215646415292693,0.3323897635564208,0.031264692544937134,0.6340718013234437,8.399675369262695,4444.6220703125,NaN,-0.01,0.06785154342651367,0.038044,142.80053758621216,140.6771697998047,2.123367360793054,0.05101746320724487,-3400.0594482421875,1.9650720040918324,0.0008150278362227875,99.99188232421875,0.0498046875,0,0.005,NaN,NaN
12400,0.34780878853052855,0.3641766767746184,0.34780878853052855,0.5126012861595136,0.34780878853052855,0.05185860022902489,0.6500819772481918,7.610170364379883,2017.621826171875,NaN,-0.01,0.07170815765857697,0.03784800000000001,212.55155992507935,210.6101303100586,1.9414365394040942,0.0503891259431839,-3400.0594482421875,3.184068465980518,0.0009728871040083134,99.98443603515625,0.0498046875,0,0.01,NaN,NaN
12600,0.3984723538160324,0.360760201752965,0.3984723538160324,0.483389543748471,0.3984723538160324,0.11938880383968353,0.7053237613290548,7.628808975219727,2055.59912109375,NaN,-0.01,0.07595083862543106,0.037652000000000005,442.4138398170471,440.41709899902344,1.996743842959404,0.04991641268134117,-3400.0594482421875,2.966427502876513,0.0008416881612735573,99.98892211914062,0.0498046875,0,0.005,NaN,NaN
12800,0.43241236731410027,0.3747810711926733,0.43241236731410027,0.46379030330203125,0.43241236731410027,0.1646503508090973,0.7444378919899464,7.3292012214660645,1523.1639404296875,NaN,-0.01,0.08080954104661942,0.037456,589.1515446901321,587.1957550048828,1.9557880572974682,0.05185636878013611,-3400.0594482421875,4.738531053107312,0.0011281447184971283,99.98719787597656,0.0498046875,0,0.005,NaN,NaN
13000,0.33472466096282005,0.3734092921571857,0.33472466096282005,0.5201566444404958,0.33472466096282005,0.03441222012042999,0.636422305367887,3.581538438796997,34.928775787353516,NaN,-0.01,0.08700904995203018,0.03726,151.5636470913887,150.6424560546875,0.9211937747895718,0.05166654661297798,-3400.0594482421875,16.002122882200137,0.0011848616142141797,99.984619140625,0.0498046875,0,0.015,NaN,NaN
13200,0.4199891909956932,0.37812167985588735,0.4199891909956932,0.47092724402157676,0.4199891909956932,0.14809966087341309,0.7298820205032825,9.03854751586914,8420.5380859375,NaN,-0.01,0.0943554937839508,0.037064,539.0307245254517,536.6600036621094,2.3707116171717644,0.05231854319572449,-3400.0594482421875,2.768057479015923,0.0013120314564234433,99.98432922363281,0.0498046875,0,0.005,NaN,NaN
13400,0.31204368046019226,0.37522258714976037,0.31204368046019226,0.5332852113880374,0.31204368046019226,0.00415132287889719,0.6133343708934262,7.1032514572143555,1214.9140625,NaN,-0.01,0.1024855524301529,0.036868,49.91675066947937,48.1378231048584,1.7789263563463464,0.051917415112257004,-3400.0594482421875,3.085434976016806,0.001244605910611211,99.98876190185547,0.0498046875,0,0.0,NaN,NaN
13600,0.34768960252404213,0.3700492865605623,0.34768960252404213,0.5127199950339656,0.34768960252404213,0.0516771525144577,0.6500027040019631,6.325639724731445,557.7151489257812,NaN,-0.01,0.11161556839942932,0.036672,210.70494508743286,209.08477783203125,1.6201677955687046,0.051201559603214264,-3400.0594482421875,4.5323527859683646,0.001449790739210503,99.98920440673828,0.0498046875,0,0.0,NaN,NaN
