step,Gt_log,Gt_log_EMA,Sm_log_avg,Sm_log_std,Sm_log_cls_avg,Sm_raw_cls_avg,TaskHead_Sm_log_task,TaskHead_Sm_raw_task,lambda_max_est,lambda_max_EMA,gamma_t,noise_std,module_loss_avg,module_policy_loss_avg,module_pred_loss_avg,meta_loss,module_entropy_avg,module_grad_norm_avg,meta_grad_norm,cls_norm,cls_density,OOD_Accuracy,OOD_Loss
21,0.3616637662053108,0.18592390556375576,0.3616637662053108,0.0293119114133906,0.3616637662053108,0.43633996695280075,7.463208198547363,1762.4591064453125,NaN,-0.01,0.09275688230991364,0.0498971,-6394.7928466796875,-6397.020172119141,2.2274657785892487,0.025725258514285088,2972.84130859375,23.922799964720088,0.00046779218349969176,40.97216033935547,0.0498046875,NaN,NaN
22,0.3719867467880249,0.18778453397599845,0.3719867467880249,0.028952863982087077,0.3719867467880249,0.45122863352298737,4.561636924743652,95.43688201904297,NaN,-0.01,0.09270719438791275,0.049892200000000005,-4256.661346435547,-4258.173645019531,1.5123959183692932,0.025982704013586044,2972.84130859375,14.843310269212454,0.00046040720375971437,41.67008590698242,0.0498046875,NaN,NaN
23,0.37826554477214813,0.18968934408395996,0.37826554477214813,0.030765075885995162,0.37826554477214813,0.4604496508836746,9.508560180664062,13494.5556640625,NaN,-0.01,0.092658631503582,0.0498873,-7712.31494140625,-7715.070159912109,2.7554056122899055,0.026246264576911926,2972.84130859375,29.409857464170827,0.00045504097127610954,41.98252868652344,0.0498046875,NaN,NaN
24,0.3744588792324066,0.19153703943544442,0.3744588792324066,0.03234587670603192,0.3744588792324066,0.4549746513366699,9.626252174377441,15132.4423828125,NaN,-0.01,0.09261102229356766,0.0498824,-7973.824066162109,-7976.6051025390625,2.7810219079256058,0.02650192193686962,2972.84130859375,36.18744671288153,0.0004512711388899169,41.613067626953125,0.0498046875,NaN,NaN
25,0.3708590120077133,0.1933302591611671,0.3708590120077133,0.03089271215184298,0.3708590120077133,0.44967853277921677,10.201148986816406,26898.302734375,NaN,-0.01,0.0925641730427742,0.049877500000000005,-8300.623992919922,-8303.545013427734,2.921146146953106,0.02675003744661808,2972.84130859375,30.925841189978474,0.0004482265165509703,41.44884490966797,0.0498046875,NaN,NaN
26,0.3965913876891136,0.19536287044644657,0.3965913876891136,0.027893743538906102,0.3965913876891136,0.4873329773545265,10.126794815063477,25119.30859375,NaN,-0.01,0.09251799434423447,0.0498726,-8371.239562988281,-8374.167999267578,2.928290016949177,0.02703128382563591,2972.84130859375,33.586876064820366,0.00044587459998629125,43.41253662109375,0.0498046875,NaN,NaN
27,0.3938465565443039,0.19734770730742515,0.3938465565443039,0.0298687361999033,0.3938465565443039,0.48334211856126785,10.166353225708008,26026.892578125,NaN,-0.01,0.09247259050607681,0.0498677,-8504.44320678711,-8507.378509521484,2.9354348927736282,0.02730591408908367,2972.84130859375,33.38042900436826,0.0004449051992572867,43.14179611206055,0.0498046875,NaN,NaN
28,0.3802291974425316,0.19917652220877624,0.3802291974425316,0.031047866759495692,0.3802291974425316,0.46333330124616623,8.106002807617188,3301.816650390625,NaN,-0.01,0.09242768585681915,0.049862800000000006,-6712.388031005859,-6714.794525146484,2.4067300111055374,0.027558958157896996,2972.84130859375,20.93045182874129,0.0004450199815175256,42.16862106323242,0.0498046875,NaN,NaN
29,0.387054979801178,0.20105530678470027,0.387054979801178,0.028718954851730327,0.387054979801178,0.4732515662908554,8.39076042175293,4432.1806640625,NaN,-0.01,0.09238310903310776,0.049857900000000004,-6995.1142578125,-6997.599151611328,2.4847451969981194,0.027818916365504265,2972.84130859375,30.699406632929808,0.0004448454330526747,42.793636322021484,0.0498046875,NaN,NaN
30,0.3795730024576187,0.20284048374142946,0.3795730024576187,0.02706620612920399,0.3795730024576187,0.4622013717889786,9.891183853149414,19746.96484375,NaN,-0.01,0.0923389345407486,0.049853,-8104.996795654297,-8107.849334716797,2.8523689657449722,0.028065919876098633,2972.84130859375,42.3363929920805,0.0004444214726273106,42.370784759521484,0.0498046875,NaN,NaN
31,0.3730880096554756,0.20454295900056993,0.3730880096554756,0.026869515587230833,0.3730880096554756,0.4527418613433838,9.8165922164917,18254.98828125,NaN,-0.01,0.09229505062103271,0.0498481,-8054.304473876953,-8057.1317138671875,2.8272361382842064,0.028301484882831573,2972.84130859375,34.436057312656544,0.00044396164260280884,41.921268463134766,0.0498046875,NaN,NaN
32,0.38772648572921753,0.2063747942678564,0.38772648572921753,0.028748591993501237,0.38772648572921753,0.4742424637079239,8.645873069763184,5745.4521484375,NaN,-0.01,0.09225141257047653,0.049843200000000004,-7308.401428222656,-7310.950775146484,2.5491948053240776,0.028554946184158325,2972.84130859375,26.67076590040941,0.00044359812539857544,42.82612228393555,0.0498046875,NaN,NaN
33,0.3767749145627022,0.20807879547080485,0.3767749145627022,0.027253412715540132,0.3767749145627022,0.45812325924634933,10.289055824279785,29348.63671875,NaN,-0.01,0.09220811724662781,0.0498383,-8636.839935302734,-8639.788940429688,2.9490389674901962,0.02879071980714798,2972.84130859375,39.83201487956561,0.0004440107099869788,42.0858268737793,0.0498046875,NaN,NaN
34,0.3728307709097862,0.20972631522519466,0.3728307709097862,0.029928512706354046,0.3728307709097862,0.4524964317679405,7.926779747009277,2761.304443359375,NaN,-0.01,0.09216494113206863,0.0498334,-6725.8978271484375,-6728.252380371094,2.3545257300138474,0.02901868149638176,2972.84130859375,23.65059401588418,0.00044496688961981296,41.68996047973633,0.0498046875,NaN,NaN
35,0.3986244350671768,0.21161529642361449,0.3986244350671768,0.03220595123003176,0.3986244350671768,0.49055634438991547,10.038665771484375,22969.951171875,NaN,-0.01,0.09212186932563782,0.049828500000000005,-8521.177337646484,-8524.085388183594,2.9082909524440765,0.029280049726366997,2972.84130859375,36.61877957593622,0.00044627751733977846,43.42860794067383,0.0498046875,NaN,NaN
36,0.3901861011981964,0.21340100447136032,0.3901861011981964,0.033833488711343285,0.3901861011981964,0.4781123921275139,9.985512733459473,21801.673828125,NaN,-0.01,0.0920790284872055,0.0498236,-8235.72280883789,-8238.60922241211,2.886564180254936,0.029527125880122185,2972.84130859375,31.898684934262725,0.00044928562653541134,42.81064987182617,0.0498046875,NaN,NaN
37,0.40846606343984604,0.21535165506104517,0.40846606343984604,0.032955649305338904,0.40846606343984604,0.5053357407450676,7.1750102043151855,1357.920166015625,NaN,-0.01,0.09203612059354782,0.0498187,-6214.619812011719,-6216.822082519531,2.2022186294198036,0.029797028750181198,2972.84130859375,25.317493800057857,0.0004539455936610515,44.101806640625,0.0498046875,NaN,NaN
38,0.396959088742733,0.21716772939786205,0.396959088742733,0.03110755195346213,0.396959088742733,0.48802344501018524,3.272134780883789,33.96570587158203,NaN,-0.01,0.09199320524930954,0.049813800000000005,-3286.86865234375,-3288.0835571289062,1.2149927616119385,0.0300483088940382,2972.84130859375,9.93617524137324,0.000459663477119504,43.38646697998047,0.0498046875,NaN,NaN
39,0.37728913128376007,0.21876894341672104,0.37728913128376007,0.03470100120561855,0.37728913128376007,0.4592158645391464,5.7723708152771,365.31365966796875,NaN,-0.01,0.09195001423358917,0.0498089,-5087.856689453125,-5089.676910400391,1.8203818202018738,0.030269859358668327,2972.84130859375,16.948252431084985,0.0004652708333508743,41.8939323425293,0.0498046875,NaN,NaN
40,0.38078680634498596,0.2203891220460037,0.38078680634498596,0.03655605778311015,0.38078680634498596,0.4644274115562439,10.070907592773438,24041.701171875,NaN,-0.01,0.09190647304058075,0.049804,-8352.878936767578,-8355.777587890625,2.898513615131378,0.030494028702378273,2972.84130859375,29.46145550727617,0.00046948108402894184,42.021820068359375,0.0498046875,NaN,NaN
41,0.37316562980413437,0.22191688712358498,0.37316562980413437,0.03699252591727446,0.37316562980413437,0.4533329904079437,9.922623634338379,20644.33984375,NaN,-0.01,0.09186271578073502,0.049799100000000006,-8241.494812011719,-8244.348510742188,2.853821635246277,0.030705416575074196,2972.84130859375,26.15757457841893,0.00047306608087397436,41.44740295410156,0.0498046875,NaN,NaN
42,0.3775114044547081,0.2234728322968962,0.3775114044547081,0.0330997600338464,0.3775114044547081,0.45945946127176285,8.340332984924316,4298.431640625,NaN,-0.01,0.0918186828494072,0.049794200000000004,-7015.2452392578125,-7017.707916259766,2.462594650685787,0.030920706689357758,2972.84130859375,22.532530321039747,0.0004769561589285145,41.910953521728516,0.0498046875,NaN,NaN
43,0.37614887207746506,0.22499959269470188,0.37614887207746506,0.031591921974569816,0.37614887207746506,0.4573998525738716,9.938901901245117,20887.271484375,NaN,-0.01,0.09177438914775848,0.0497893,-8177.181579589844,-8180.042266845703,2.8608742728829384,0.031131954863667488,2972.84130859375,32.52522869556563,0.00048164294352476375,41.88595199584961,0.0498046875,NaN,NaN
44,0.3860331028699875,0.22660992779645472,0.3860331028699875,0.03443105496721819,0.3860331028699875,0.4720171317458153,9.746850967407227,17265.376953125,NaN,-0.01,0.09172976016998291,0.0497844,-8055.127166748047,-8057.950103759766,2.82274579256773,0.03135477006435394,2972.84130859375,31.968434705765997,0.0004873852231461195,42.4893798828125,0.0498046875,NaN,NaN
45,0.3813007101416588,0.22815683561990677,0.3813007101416588,0.03067907856667762,0.3813007101416588,0.4648851454257965,7.363351821899414,1621.59765625,NaN,-0.01,0.09168478846549988,0.049779500000000004,-6222.608947753906,-6224.830871582031,2.2221386954188347,0.03156880661845207,2972.84130859375,22.73584969657604,0.0004946678491830875,42.30048370361328,0.0498046875,NaN,NaN
46,0.37736763060092926,0.229648943569717,0.37736763060092926,0.031163836151203973,0.37736763060092926,0.45915720611810684,6.205002307891846,469.0827941894531,NaN,-0.01,0.09163931012153625,0.0497746,-5452.030090332031,-5453.958801269531,1.928618162870407,0.03177526220679283,2972.84130859375,17.688130511667755,0.0005027525403583014,41.952293395996094,0.0498046875,NaN,NaN
47,0.37683797627687454,0.23112083389678856,0.37683797627687454,0.03007784077225119,0.37683797627687454,0.4583352208137512,7.169900894165039,1263.2901611328125,NaN,-0.01,0.09159326553344727,0.0497697,-6128.286529541016,-6130.456024169922,2.1693131774663925,0.031978920102119446,2972.84130859375,23.433530812781367,0.0005109386358969958,41.965415954589844,0.0498046875,NaN,NaN
48,0.36751648783683777,0.23248479043618905,0.36751648783683777,0.03227222847741512,0.36751648783683777,0.4449051395058632,9.127713203430176,9326.9599609375,NaN,-0.01,0.09154663234949112,0.049764800000000005,-7646.4033203125,-7649.052673339844,2.649444803595543,0.03216763958334923,2972.84130859375,30.414129838326037,0.0005193238831474339,41.24598693847656,0.0498046875,NaN,NaN
49,0.38957827538251877,0.23405572528565236,0.38957827538251877,0.03066262973505071,0.38957827538251877,0.4770604074001312,8.090543746948242,3309.231689453125,NaN,-0.01,0.09149932861328125,0.0497599,-6739.232482910156,-6741.644683837891,2.412214271724224,0.032385002821683884,2972.84130859375,37.02162678278103,0.0005281116567561738,42.889076232910156,0.0498046875,NaN,NaN
50,0.3741310089826584,0.2354564781226224,0.3741310089826584,0.03287697443490997,0.3741310089826584,0.45452335476875305,9.54373836517334,14021.109375,NaN,-0.01,0.09145144373178482,0.049755,-7925.426849365234,-7928.186859130859,2.7600656375288963,0.032578811049461365,2972.84130859375,27.493248375020002,0.000538833162378141,41.73638916015625,0.0498046875,NaN,NaN
51,0.3731250911951065,0.23683316425334724,0.3731250911951065,0.03539699418683653,0.3731250911951065,0.4531884118914604,6.988070487976074,1067.6019287109375,NaN,-0.01,0.09140271693468094,0.049750100000000005,-6092.762878417969,-6094.882843017578,2.120142735540867,0.03276929631829262,2972.84130859375,24.387853937631977,0.0005499709947031517,41.551795959472656,0.0498046875,NaN,NaN
52,0.3662448674440384,0.23812728128525415,0.3662448674440384,0.030801703448608685,0.3662448674440384,0.44300079345703125,5.562279224395752,271.273681640625,NaN,-0.01,0.0913531556725502,0.0497452,-4888.4681396484375,-4890.224853515625,1.7568146288394928,0.03294835612177849,2972.84130859375,16.93259479789039,0.0005610501342589516,41.23204803466797,0.0498046875,NaN,NaN
53,0.37979597598314285,0.23954396823223303,0.37979597598314285,0.035054737330185465,0.37979597598314285,0.4628968834877014,6.598853588104248,760.6727294921875,NaN,-0.01,0.09130268543958664,0.0497403,-5841.083831787109,-5843.11328125,2.0295093208551407,0.03314437344670296,2972.84130859375,19.836101398148482,0.0005725522773137118,41.999061584472656,0.0498046875,NaN,NaN
54,0.39946307986974716,0.24114315934860817,0.39946307986974716,0.03186733151927301,0.39946307986974716,0.49179042130708694,7.108299732208252,1167.759765625,NaN,-0.01,0.09125136584043503,0.049735400000000006,-6231.693572998047,-6233.870025634766,2.176537998020649,0.0333656445145607,2972.84130859375,21.13416679410029,0.0005863764270297695,43.49869155883789,0.0498046875,NaN,NaN
55,0.3974090591073036,0.24270581834619512,0.3974090591073036,0.03278418898811738,0.3974090591073036,0.4887743666768074,6.529166221618652,699.2051391601562,NaN,-0.01,0.09119909256696701,0.049730500000000004,-5632.566864013672,-5634.596343994141,2.0297006592154503,0.03358185663819313,2972.84130859375,20.958655124921492,0.0006036130564025616,43.366554260253906,0.0498046875,NaN,NaN
56,0.39749088138341904,0.24425366897656736,0.39749088138341904,0.03202198447956168,0.39749088138341904,0.48885872960090637,6.119475364685059,458.8681335449219,NaN,-0.01,0.09114562720060349,0.0497256,-5435.34521484375,-5437.272552490234,1.9273597672581673,0.033796023577451706,2972.84130859375,22.07839230342329,0.0006226581578676362,43.41916275024414,0.0498046875,NaN,NaN
57,0.39894913136959076,0.2458006236004976,0.39894913136959076,0.03328094168407142,0.39894913136959076,0.49109385907649994,6.7161359786987305,827.8701782226562,NaN,-0.01,0.09109083563089371,0.0497207,-5821.451873779297,-5823.529632568359,2.0779831558465958,0.034010063856840134,2972.84130859375,22.042436595148857,0.0006423820844144215,43.520904541015625,0.0498046875,NaN,NaN
58,0.4006572738289833,0.24734919010278245,0.4006572738289833,0.032632636214450825,0.4006572738289833,0.49361053109169006,5.548379898071289,253.10336303710938,NaN,-0.01,0.0910346508026123,0.049715800000000004,-4959.490753173828,-4961.278564453125,1.787752240896225,0.03422432765364647,2972.84130859375,17.846002827933926,0.0006630237217422022,43.650428771972656,0.0498046875,NaN,NaN
59,0.40947752445936203,0.24897047344634823,0.40947752445936203,0.03092390263801366,0.40947752445936203,0.5067595094442368,4.605560302734375,98.19768524169922,NaN,-0.01,0.09097698330879211,0.0497109,-4361.009338378906,-4362.570159912109,1.5608676373958588,0.03444864973425865,2972.84130859375,18.4003566061461,0.0006849716400781115,44.27602005004883,0.0498046875,NaN,NaN
60,0.41372372955083847,0.25061800600739315,0.41372372955083847,0.030761082511262337,0.41372372955083847,0.5131634026765823,7.7063117027282715,2184.5859375,NaN,-0.01,0.09091775119304657,0.049706,-6681.075622558594,-6683.416046142578,2.3403017297387123,0.03467661142349243,2972.84130859375,27.40890795596274,0.0007089872252287588,44.56364440917969,0.0498046875,NaN,NaN
61,0.3913501799106598,0.25202532774642583,0.3913501799106598,0.03200582983809393,0.3913501799106598,0.4797433242201805,9.40223503112793,12171.1337890625,NaN,-0.01,0.09085682779550552,0.049701100000000005,-7863.341705322266,-7866.083770751953,2.741908997297287,0.03487132862210274,2972.84130859375,35.55176247910293,0.0007343799245348941,43.03253936767578,0.0498046875,NaN,NaN
62,0.38884323090314865,0.25339350677799305,0.38884323090314865,0.0332462161873211,0.38884323090314865,0.4760991707444191,8.120542526245117,3332.84228515625,NaN,-0.01,0.09079398959875107,0.0496962,-6689.320373535156,-6691.739196777344,2.4189788103103638,0.03506062552332878,2972.84130859375,24.204073009977478,0.0007584761659522084,42.790164947509766,0.0498046875,NaN,NaN
63,0.39156318455934525,0.2547752035558066,0.39156318455934525,0.029765058782954965,0.39156318455934525,0.4799542874097824,8.68884563446045,5980.8837890625,NaN,-0.01,0.09072930365800858,0.0496913,-7190.879486083984,-7193.4434814453125,2.5637746527791023,0.03525179624557495,2972.84130859375,24.789390347227364,0.0007825102257134183,43.0838737487793,0.0498046875,NaN,NaN
64,0.3952315151691437,0.2561797666719399,0.3952315151691437,0.031369049289967255,0.3952315151691437,0.4854673445224762,6.350198745727539,557.26220703125,NaN,-0.01,0.09066274017095566,0.049686400000000006,-5553.751312255859,-5555.733856201172,1.9827811494469643,0.03544614091515541,2972.84130859375,20.99579847775226,0.0008081723427657931,43.280269622802734,0.0498046875,NaN,NaN
65,0.3810083493590355,0.2574280524988109,0.3810083493590355,0.031767398472884914,0.3810083493590355,0.4645075872540474,9.766068458557129,17457.318359375,NaN,-0.01,0.09059422463178635,0.0496815,-8009.898376464844,-8012.720642089844,2.8225255236029625,0.0356188528239727,2972.84130859375,28.93809944969203,0.0008356055571664809,42.25094223022461,0.0498046875,NaN,NaN
66,0.3875754773616791,0.2587295267474396,0.3875754773616791,0.030361484100539068,0.3875754773616791,0.4740913212299347,4.407800674438477,81.56185913085938,NaN,-0.01,0.09052359312772751,0.0496766,-4180.3140869140625,-4181.803527832031,1.4895256012678146,0.035798922181129456,2972.84130859375,13.390905088738357,0.0008632089448100891,42.793426513671875,0.0498046875,NaN,NaN
67,0.38690102845430374,0.26001124176450824,0.38690102845430374,0.032128248767650115,0.38690102845430374,0.47318022698163986,8.434966087341309,4627.248046875,NaN,-0.01,0.09045086801052094,0.049671700000000006,-7044.532409667969,-7047.027923583984,2.4956425800919533,0.035976264625787735,2972.84130859375,28.618106768383647,0.0008925757324474403,42.68641662597656,0.0498046875,NaN,NaN
68,0.3944546729326248,0.2613556760761894,0.3944546729326248,0.03069843952599143,0.3944546729326248,0.48428235948085785,8.952140808105469,7764.57421875,NaN,-0.01,0.09037594497203827,0.049666800000000004,-7571.261444091797,-7573.894104003906,2.632489934563637,0.036162275820970535,2972.84130859375,33.9017402069151,0.0009238727631104252,43.247615814208984,0.0498046875,NaN,NaN
69,0.415189228951931,0.2628940116049468,0.415189228951931,0.031761570611810425,0.415189228951931,0.51543078571558,2.8055756092071533,16.485198974609375,NaN,-0.01,0.09029874205589294,0.0496619,-2958.7460327148438,-2959.862518310547,1.1165831238031387,0.036375124007463455,2972.84130859375,10.585600457587429,0.0009584279201565495,44.611534118652344,0.0498046875,NaN,NaN
70,0.43781527131795883,0.2646432242020769,0.43781527131795883,0.030969839279485555,0.43781527131795883,0.5500706434249878,2.841916561126709,14.86867904663086,NaN,-0.01,0.0902191624045372,0.049657,-3129.8895568847656,-3131.0377502441406,1.1482944265007973,0.03661714494228363,2972.84130859375,13.20235553294002,0.0009983229052696564,46.186336517333984,0.0498046875,NaN,NaN
71,0.4300946518778801,0.266297738478835,0.4300946518778801,0.028527483685626295,0.4300946518778801,0.5380355566740036,6.264902114868164,534.8762817382812,NaN,-0.01,0.09013699740171432,0.049652100000000005,-5463.152984619141,-5465.149230957031,1.9963201358914375,0.03684605658054352,2972.84130859375,23.973514310110158,0.001043247890790577,45.735347747802734,0.0498046875,NaN,NaN
72,0.4336651861667633,0.26797141295571425,0.4336651861667633,0.03284894400521846,0.4336651861667633,0.543745294213295,4.19031286239624,61.86872863769531,NaN,-0.01,0.09005197137594223,0.0496472,-4082.1470947265625,-4083.6282958984375,1.481243446469307,0.03707762435078621,2972.84130859375,13.57541069929966,0.0010890745655215018,45.831661224365234,0.0498046875,NaN,NaN
73,0.41277407109737396,0.2694194395371309,0.41277407109737396,0.03298951587046408,0.41277407109737396,0.5118363797664642,9.54067611694336,13963.2646484375,NaN,-0.01,0.08996400982141495,0.0496423,-8006.231353759766,-8009.029113769531,2.7979431077837944,0.03727797046303749,2972.84130859375,36.66636207981375,0.001134643812151321,44.42756271362305,0.0498046875,NaN,NaN
