step,Gt_log,Gt_log_EMA,Sm_log_avg,Sm_log_std,Sm_log_cls_avg,Sm_raw_cls_avg,TaskHead_Sm_log_task,TaskHead_Sm_raw_task,lambda_max_est,lambda_max_EMA,gamma_t,noise_std,module_loss_avg,module_policy_loss_avg,module_pred_loss_avg,meta_loss,module_entropy_avg,module_grad_norm_avg,meta_grad_norm,cls_norm,cls_density,OOD_Accuracy,OOD_Loss
14600,0.05413816380314529,0.0542168979822706,0.05413816380314529,0.07871583371710687,0.05413816380314529,0.05900400201790035,9.410841941833496,12235.03125,NaN,-0.01,0.1999989151954651,0.01423,146.42395782470703,144.01710891723633,2.406848734943196,0.007501701824367046,-3619.41650390625,54.9442411415837,0.0002387113264003276,99.86167907714844,0.0498046875,NaN,NaN
14800,0.05228015757165849,0.05257163926390575,0.05228015757165849,0.07578188267322547,0.05228015757165849,0.05678816046565771,9.057001113891602,8581.2998046875,NaN,-0.01,0.19999882578849792,0.013740000000000002,144.93646621704102,142.61993408203125,2.316530488198623,0.007274055853486061,-3619.41650390625,46.28767871888128,0.0002958068568426647,99.83942413330078,0.0498046875,NaN,NaN
15000,0.050311558647081256,0.05084474223781191,0.050311558647081256,0.07365591248816972,0.050311558647081256,0.054535187780857086,6.708425998687744,819.6564331054688,NaN,-0.01,0.19999873638153076,0.013249999999999998,119.10962867736816,117.38220977783203,1.7274180843960494,0.007035113405436277,-3619.41650390625,37.31959656205851,0.00038053741371216855,99.86839294433594,0.0498046875,NaN,NaN
15200,0.048002075869590044,0.049409906255149925,0.048002075869590044,0.0709053095770415,0.048002075869590044,0.051884831744246185,7.716120719909668,2242.035400390625,NaN,-0.01,0.19999855756759644,0.01276,126.47779369354248,124.50076198577881,1.977032229769975,0.00683657918125391,-3619.41650390625,42.49196535501712,0.000540483507844458,99.86099243164062,0.0498046875,NaN,NaN
15400,0.04794199881143868,0.047914242667514054,0.04794199881143868,0.06793710143748208,0.04794199881143868,0.051596377743408084,8.970169067382812,7865.05712890625,NaN,-0.01,0.19999822974205017,0.012270000000000003,143.26253509521484,140.97205352783203,2.290484194876626,0.006629620213061571,-3619.41650390625,48.406656659469625,0.0009489024404240599,99.82758331298828,0.0498046875,NaN,NaN
15600,0.04434691881760955,0.046253843804869826,0.04434691881760955,0.06564755004532113,0.04434691881760955,0.047656287206336856,9.849668502807617,18953.390625,NaN,-0.01,0.1999969184398651,0.011779999999999999,147.55040073394775,145.04363536834717,2.5067639662884176,0.006399366073310375,-3619.41650390625,49.11308049773761,0.004792597646162519,99.8507308959961,0.0498046875,NaN,NaN
15800,0.04481989564374089,0.04468271424856199,0.04481989564374089,0.06261396946751784,0.04481989564374089,0.04794058669358492,10.043116569519043,22999.052734375,NaN,-0.01,0.1797003149986267,0.011290000000000001,153.926513671875,151.37091636657715,2.5555991013534367,0.006182508543133736,-3619.41650390625,50.3350107198091,3.2212796957552085e-05,99.87085723876953,0.0498046875,NaN,NaN
16000,0.043822594452649355,0.043030192834131516,0.043822594452649355,0.05866131330632341,0.043822594452649355,0.04663644079118967,7.294948577880859,1471.0518798828125,NaN,-0.01,0.17955411970615387,0.010799999999999997,130.35037803649902,128.48282051086426,1.8675596867688,0.00595385767519474,-3619.41650390625,45.58202119695227,1.1910881571117395e-05,99.8017578125,0.0498046875,NaN,NaN
16200,0.04196413792669773,0.04236914763929839,0.04196413792669773,0.05900597781867885,0.04196413792669773,0.044715012423694134,9.143310546875,9352.853515625,NaN,-0.01,0.17939063906669617,0.01031,143.32796096801758,141.00016975402832,2.3277916628867388,0.005862392485141754,-3619.41650390625,50.1680515126983,1.2769796870395573e-05,99.8548583984375,0.0498046875,NaN,NaN
16400,0.04044606420211494,0.04072929865661503,0.04044606420211494,0.055432003627018084,0.04044606420211494,0.04291000869125128,5.961511135101318,387.54840087890625,NaN,-0.01,0.17921976745128632,0.009820000000000002,114.6920051574707,113.16118049621582,1.5308238181751221,0.005635496228933334,-3619.41650390625,35.283181253317835,1.4868313564103936e-05,99.84365844726562,0.0498046875,NaN,NaN
16600,0.03657326730899513,0.03855238014588412,0.03657326730899513,0.05130564126045465,0.03657326730899513,0.03864311857614666,4.249673366546631,69.0113525390625,NaN,-0.01,0.17903238534927368,0.009330000000000005,95.12629413604736,94.02730369567871,1.0989916163962334,0.005334287416189909,-3619.41650390625,28.3212771153283,1.4376540101906822e-05,99.85887145996094,0.0498046875,NaN,NaN
16800,0.036290951538830996,0.03658772667954184,0.036290951538830996,0.04765418163066125,0.036290951538830996,0.03815704374574125,4.555802822113037,94.23395538330078,NaN,-0.01,0.1788182109594345,0.00884,103.35258293151855,102.17733955383301,1.1752416067756712,0.00506244832649827,-3619.41650390625,31.215189619596288,1.5684755161274493e-05,99.8186264038086,0.0498046875,NaN,NaN
17000,0.03357399697415531,0.03482693915794436,0.03357399697415531,0.04554058545687095,0.03357399697415531,0.03523557027801871,6.210654258728027,496.9155578613281,NaN,-0.01,0.1785728931427002,0.008350000000000003,114.18974018096924,112.60350036621094,1.5862375374417752,0.004818817600607872,-3619.41650390625,36.583223121303476,1.6530707791165598e-05,99.85892486572266,0.0498046875,NaN,NaN
17200,0.031804942060261965,0.033171092235149496,0.031804942060261965,0.0433331964168601,0.031804942060261965,0.033301862655207515,9.302597999572754,10965.845703125,NaN,-0.01,0.1782955527305603,0.007859999999999999,141.01541805267334,138.6579647064209,2.3574544326402247,0.004589706659317017,-3619.41650390625,49.615288271148195,1.8376945775447286e-05,99.86570739746094,0.0498046875,NaN,NaN
17400,0.030184622388333082,0.031465212541922145,0.030184622388333082,0.040178924860897004,0.030184622388333082,0.031489824992604554,8.30932331085205,4060.76220703125,NaN,-0.01,0.17798379063606262,0.0073700000000000015,134.53388500213623,132.42637252807617,2.107515377458185,0.004353673662990332,-3619.41650390625,46.906409875567796,1.8969983670612603e-05,99.84953308105469,0.0498046875,NaN,NaN
17600,0.029797743074595928,0.029623624024971266,0.029797743074595928,0.036437992356227245,0.029797743074595928,0.030939843505620956,9.038476943969727,8419.779296875,NaN,-0.01,0.17763608694076538,0.006880000000000004,144.20770645141602,141.91829109191895,2.289416884072125,0.004098862875252962,-3619.41650390625,58.46023342740011,1.914891981037371e-05,99.83538818359375,0.0498046875,NaN,NaN
17800,0.028080340242013335,0.028024497365050357,0.028080340242013335,0.03423671340238558,0.028080340242013335,0.02908914885483682,8.994176864624023,8055.0966796875,NaN,-0.01,0.17724481225013733,0.00639,144.82414627075195,142.5475254058838,2.276624643942341,0.0038776001892983913,-3619.41650390625,50.65501646373021,2.0370751208598873e-05,99.86155700683594,0.0498046875,NaN,NaN
18000,0.024886108934879303,0.026103503027577787,0.024886108934879303,0.030637458582682665,0.024886108934879303,0.02568525995593518,8.432924270629883,4594.67041015625,NaN,-0.01,0.17681187391281128,0.0059000000000000025,136.02630996704102,133.89319610595703,2.133117100223899,0.0036118023563176394,-3619.41650390625,46.37878314803067,2.0168973513282642e-05,99.8467788696289,0.0498046875,NaN,NaN
18200,0.024230680661275983,0.024741732287870598,0.024230680661275983,0.028296194979698038,0.024230680661275983,0.024941306561231613,10.373297691345215,31992.2421875,NaN,-0.01,0.17632314562797546,0.005409999999999998,152.70800399780273,150.09045028686523,2.617555133299902,0.0034233813639730215,-3619.41650390625,62.04805733819644,2.092454473945017e-05,99.8701400756836,0.0498046875,NaN,NaN
18400,0.022463062428869307,0.023503293012946937,0.022463062428869307,0.026333515329611,0.022463062428869307,0.023075493634678423,3.313131809234619,26.481103897094727,NaN,-0.01,0.17577925324440002,0.004920000000000001,86.85636615753174,86.00561904907227,0.8507459998363629,0.0032520245295017958,-3619.41650390625,24.922987669545094,2.1757189235199673e-05,99.85525512695312,0.0498046875,NaN,NaN
18600,0.020590660511516035,0.0219520245853484,0.020590660511516035,0.024331958626869876,0.020590660511516035,0.021109146531671286,9.881752014160156,19568.1796875,NaN,-0.01,0.1751815676689148,0.0044299999999999964,144.9768409729004,142.48581218719482,2.4910286100348458,0.0030373840127140284,-3619.41650390625,48.885488129546275,2.210379079009935e-05,99.87459564208984,0.0498046875,NaN,NaN
18800,0.021089209709316492,0.020948577564497882,0.021089209709316492,0.022156745232170396,0.021089209709316492,0.021566001698374748,6.93808650970459,1030.0587158203125,NaN,-0.01,0.1745133250951767,0.003940000000000006,123.24033546447754,121.48472213745117,1.7556108604185283,0.002898542443290353,-3619.41650390625,41.499441685066195,2.22517673523456e-05,99.85057067871094,0.0498046875,NaN,NaN
19000,0.018352744285948575,0.019621045180087317,0.018352744285948575,0.019293321626680942,0.018352744285948575,0.018713165307417512,8.08343505859375,3239.015869140625,NaN,-0.01,0.17377837002277374,0.0034500000000000017,130.72504711151123,128.68583965301514,2.039211627212353,0.0027148588560521603,-3619.41650390625,50.194641107417155,2.1742881418723778e-05,99.83848571777344,0.0498046875,NaN,NaN
19200,0.018109610537067056,0.01850537876616585,0.018109610537067056,0.018568896418470003,0.018109610537067056,0.018451392417773604,5.429328918457031,227.09756469726562,NaN,-0.01,0.17297175526618958,0.0029600000000000043,106.49516868591309,105.11972713470459,1.375441872747615,0.002560490043833852,-3619.41650390625,32.78161379401402,2.176623077079187e-05,99.85565948486328,0.0498046875,NaN,NaN
19400,0.01629983796738088,0.017753376913960606,0.01629983796738088,0.01769859953195611,0.01629983796738088,0.016593683045357466,6.435235500335693,622.231689453125,NaN,-0.01,0.17207975685596466,0.00247,113.28298664093018,111.65788078308105,1.6251086953561753,0.002456439658999443,-3619.41650390625,35.767598036082475,2.2244006281043525e-05,99.87874603271484,0.0498046875,NaN,NaN
19600,0.01660902868025005,0.017073731923853797,0.01660902868025005,0.01669240234292957,0.01660902868025005,0.016890284838154912,9.868668556213379,19312.630859375,NaN,-0.01,0.17109839618206024,0.0019800000000000026,145.042254447937,142.55847930908203,2.483776086708531,0.002362400759011507,-3619.41650390625,57.66130387705904,2.2632234661124062e-05,99.86612701416016,0.0498046875,NaN,NaN
19800,0.01759216724894941,0.01671243736422316,0.01759216724894941,0.01637604803591368,0.01759216724894941,0.01788514479994774,7.903414249420166,2704.249267578125,NaN,-0.01,0.17001616954803467,0.0014899999999999983,131.8378620147705,129.84441566467285,1.993445687694475,0.002312410157173872,-3619.41650390625,46.85481900012668,2.3126851804359336e-05,99.83740234375,0.0498046875,NaN,NaN
